misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
3680,3092040,789,13.804346949999998,1.552498698234558,-0.0025224911980330942,1.9368569254875183
3700,3108840,789,4.029725239999999,1.4719499588012694,-0.001957001909613609,0.685060316324234
3720,3125640,790,-4.9537824100000005,1.6137377858161925,-0.005504234507679939,0.46737317442893983
3740,3142440,790,-6.249036889999998,1.402508592605591,-0.0015679247677326202,0.5100835859775543
3760,3159240,790,-1.4243065400000008,1.5659277796745301,-0.0012251906096935271,2.1444075480103493
3780,3176040,790,-4.5879163,1.404292142391205,-0.0036957718431949614,0.2461298368871212
3800,3192840,791,-4.88886953,1.5868756771087646,-0.006833941489458084,0.6150242075324058
3820,3209640,791,-4.67144201,1.5043774843215942,-0.006570275500416755,6.204383464157582
3840,3226440,791,2.1150228699999998,1.405375027656555,-0.0034616861492395403,0.18215641118586062
3860,3243240,791,2.0482131999999997,1.621533989906311,-0.0026386143639683724,0.14040831476449966
3880,3260040,791,1.1668211200000003,1.5888201713562011,-0.0019248656928539277,5.3178803361952305
3900,3276840,791,11.54452486,1.6562563538551331,-0.0026070568710565567,9.642570638656617
3920,3293640,791,14.623171789999999,1.6763357162475585,-3.5736151039600374e-05,3.3692053079605104
3940,3310440,791,12.168678589999999,1.5965675234794616,-0.004154434078373015,0.3193540036678314
3960,3327240,791,12.092825659999995,1.569713580608368,0.00046728029847145083,10.544861370325089
3980,3344040,791,15.759177390000001,1.4797207951545714,-0.0005499837920069694,1.1800045765936376
4000,3360840,791,20.54498744,1.6373112201690674,0.0008147284388542175,7.332933020591736
4020,3377640,791,18.180246049999997,1.5884253621101379,-0.004196858406066895,2.7622152358293532
4040,3394440,791,10.265564030000002,1.6320045351982118,-0.0004268238320946693,5.088976502418518
4060,3411240,791,8.097574899999998,1.7741724133491517,-0.0016640733927488327,0.4843366742134094
4080,3428040,791,11.53094173,1.723093843460083,0.00018244776874780654,0.9434925585985183
4100,3444840,791,13.1920862,1.7677672028541564,0.0026881542056798936,1.6494603499770164
4120,3461640,791,15.974704630000002,1.7393752217292786,-0.0028376951813697815,2.5018024168908597
4140,3478440,791,11.30579076,1.661944615840912,0.0005155101418495179,4.428020634874701
4160,3495240,791,10.27209128,1.5708608150482177,-0.0005499385297298431,5.480458660423755
4180,3512040,790,14.019316420000001,1.565928328037262,0.002760623232461512,2.591050036996603
4200,3528840,790,19.2136084,1.5934088826179504,0.0013132695108652114,3.7116358995437624
4220,3545640,790,22.093077859999998,1.6246442675590516,-0.00032879672944545745,4.135428580641746
4240,3562440,790,18.870902280000003,1.5752114057540894,0.001024320349097252,4.2032642483711244
4260,3579240,790,19.013225170000002,1.6060080528259277,0.000321834534406662,2.8589646499603987
4280,3596040,790,19.27702121,1.6581729173660278,-0.004660292156040668,8.081790494918824
4300,3612840,790,16.15727457,1.5491150498390198,-0.004232964850962162,13.70627555847168
4320,3629640,789,19.454120359999997,1.5868723034858703,0.0008150391280651092,4.870170140266419
4340,3646440,789,20.989824910000003,1.6033292174339295,-0.0010998067446053028,2.27797988653183
4360,3663240,789,19.927792959999998,1.5670337438583375,-0.0009503319859504699,1.005378133058548
4380,3680040,789,18.68751112,1.6144364595413208,-0.003025779128074646,5.552745354175568
4400,3696840,789,17.524781150000003,1.5511942982673645,-0.0018323690630495549,2.161346587538719
4420,3713640,789,15.276874330000004,1.6025625348091126,-0.004687180370092392,3.0958826944231985
4440,3730440,789,16.72905999,1.5828803420066833,-0.001915491744875908,4.50056631565094
4460,3747240,789,19.87823799,1.5520385265350343,-0.00023193173110485076,1.3113175094127656
4480,3764040,788,19.85968847,1.5134970903396607,-0.0025380867067724467,4.985199290513992
4500,3780840,788,21.317533960000002,1.631030762195587,-0.003444197773933411,2.352611979842186
4520,3797640,788,16.847846460000003,1.6330719709396362,-0.003931386955082416,5.168438316881657
4540,3814440,788,14.49359785,1.5984206438064574,-0.002401682734489441,7.444956070184707
4560,3831240,788,17.13903997,1.561891496181488,-0.000974855199456215,0.9730372965335846
4580,3848040,788,15.06118111,1.553185498714447,-0.003055483102798462,1.7075829938054086
4600,3864840,788,14.723318290000002,1.60173180103302,-0.004862431576475501,1.2741558253765106
4620,3881640,788,17.89876003,1.505753481388092,-1.3435818254947663e-05,2.474564778804779
4640,3898440,788,21.368932850000007,1.4947310209274292,-0.0013595972210168838,3.9970166832208633
4660,3915240,788,21.347251000000007,1.489092803001404,-0.0033251049695536493,0.2755785290151834
4680,3932040,788,22.79173306,1.5153520703315735,-3.6759302020072937e-06,0.5597767010331154
4700,3948840,787,23.006152220000004,1.5852004170417786,-0.0019949783105403184,0.28250482454895975
4720,3965640,787,22.67349154,1.5540747046470642,-0.004313823580741882,2.326713815331459
4740,3982440,787,22.27118122,1.573193860054016,-0.0019556661136448383,0.5110939875245094
4760,3999240,787,21.0031671,1.683342409133911,-0.0028306197375059126,3.5741211771965027
4780,4016040,787,18.881876639999998,1.605164611339569,-0.0034752793610095976,4.607062423229218
4800,4032840,787,13.99658759,1.6054456233978271,-0.000931099895387888,2.8520626187324525
4820,4049640,787,15.988181720000002,1.5864600539207458,-0.0019489774480462075,3.1902598470449446
4840,4066440,787,19.7069037,1.652317500114441,-0.0007197067141532898,4.086799156665802
4860,4083240,787,20.662739929999997,1.6794353127479553,-0.001374374216538854,1.2870926439762116
4880,4100040,786,22.322801870000003,1.6816096186637879,-0.002475252002477646,2.9941048458218575
4900,4116840,786,21.81189236,1.5100687623023987,-0.005573887337232008,0.3526981592178345
4920,4133640,786,20.42805839,1.4793628931045533,-0.003885247651487589,0.5726718962192535
4940,4150440,786,20.461429950000003,1.5669276356697082,-0.0038784297183156015,0.7861025042831897
4960,4167240,786,22.177601340000002,1.5257339358329773,-0.0017785223899409175,0.8600274860858917
4980,4184040,786,19.76771145,1.5676635384559632,-0.002612156607210636,1.2636618040502072
5000,4200840,786,18.099356150000002,1.4822419166564942,-0.0005094565451145173,2.4060817629098894
5020,4217640,785,21.9448892,1.495692825317383,0.000644504837691784,3.2378322064876555
5040,4234440,785,22.802440199999996,1.4337876439094543,0.0009259238839149475,3.593581348657608
5060,4251240,785,24.279383199999998,1.5068518400192261,-0.0012689530849456787,0.4617006257176399
5080,4268040,785,23.42965779,1.5905994772911072,-0.0003627657890319824,1.9496886983513833
5100,4284840,784,22.15224218000001,1.5641892433166504,-0.004829949140548706,1.4655796989798546
5120,4301640,784,23.485840189999994,1.531658911705017,0.0006159494630992412,2.8652890980243684
5140,4318440,784,21.780623499999997,1.647291624546051,-0.0003669045865535736,1.299754400551319
5160,4335240,784,17.04241398,1.5919673919677735,0.0013876055309083313,4.610842620581389
5180,4352040,784,17.249415009999996,1.634888195991516,-0.009882929921150207,0.5856206901371479
5200,4368840,784,17.54965175,1.5006382703781127,-0.0007417790591716766,4.692065751552581
5220,4385640,783,20.95307916,1.4695937752723693,2.656504511833191e-06,2.695503270626068
5240,4402440,783,22.763682550000013,1.4692893385887147,-0.0015363173559308052,7.482776403427124
5260,4419240,783,23.47141764,1.3942124605178834,0.00019927956163883208,2.060063862800598
