misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
5220,4385640,997,-26.703342490000004,1.8422967672348023,-0.00012367814779281616,1.1802490592002868
5240,4402440,997,-26.668508269999993,1.9320690989494325,-0.0046057052910327915,0.2143918067216873
5260,4419240,998,-27.311407040000002,1.9195042490959167,-0.0036805737763643265,0.6330854803323746
5280,4436040,998,-28.451436730000005,1.8301900148391723,-0.0006625588983297348,1.9731244027614594
5300,4452840,998,-27.35172428,1.8075528740882874,-0.004152332618832588,2.6748254120349886
5320,4469640,998,-26.02556578999999,1.9000157117843628,-0.0014768248423933984,0.4741507276892662
5340,4486440,998,-24.464518310000003,1.770803189277649,-0.0013619851320981979,2.610718286037445
5360,4503240,998,-25.78597943,1.777039611339569,-0.00530081894248724,1.4654954671859741
5380,4520040,998,-25.486070659999996,1.8621202945709228,-0.00027139559388160704,1.2469693720340729
5400,4536840,998,-24.64364282,1.9204605340957641,0.00040995925664901736,2.0885604858398437
5420,4553640,998,-25.482746279999997,1.9157991647720336,-0.001597779616713524,1.4072019040584565
5440,4570440,998,-26.282079130000003,1.9586955904960632,-0.0022466402500867844,1.0893681526184082
5460,4587240,998,-27.871020420000004,1.8757331609725951,-0.007205642259214074,0.7070976525545121
5480,4604040,998,-26.84474831,1.9484858155250548,-0.003260198049247265,0.28379816710948946
5500,4620840,998,-24.61444167,1.9102607727050782,-0.0008901864290237427,1.7827556848526
5520,4637640,998,-23.837995529999997,1.886716890335083,0.0035727193579077722,1.1193332463502883
5540,4654440,998,-24.889989260000004,1.876410472393036,-0.0018432872369885446,0.5758488208055497
5560,4671240,998,-25.759799319999992,1.91604346036911,-0.0009146912023425102,1.2628617405891418
5580,4688040,998,-26.169833529999995,1.8575522780418396,-0.0017698727548122405,0.6558320999145508
5600,4704840,998,-25.69858471,1.8548446536064147,0.0007206408306956291,1.9194158911705017
5620,4721640,998,-24.76343429,1.9195456147193908,-0.0014422249048948288,0.5706296041607857
5640,4738440,998,-24.165440229999998,1.9187063813209533,-0.0013741254806518555,0.9955137342214584
5660,4755240,998,-22.844806650000006,1.8522905230522155,-0.004369477927684784,1.9081480503082275
5680,4772040,999,-24.528633809999995,1.8633020639419555,-0.0026174905709922315,0.8546054691076279
5700,4788840,999,-24.49816336,1.8548603534698487,0.0003850972279906273,2.24516499042511
5720,4805640,999,-26.12229855,1.9134422540664673,-0.0013160321861505509,4.167197135090828
5740,4822440,999,-24.44677566,1.9236905455589295,-0.0005267546512186527,1.8430781006813048
5760,4839240,999,-25.697978520000003,1.9142155528068543,-0.0039050891995429994,0.886384904384613
5780,4856040,999,-26.37875867999999,1.8793061137199403,-0.0009685777127742768,1.6101359844207763
5800,4872840,999,-26.39404817,1.930747377872467,-0.0034518854692578314,1.0660919189453124
5820,4889640,999,-27.590495499999996,1.8409663558006286,-0.0016403213143348695,1.2418754696846008
5840,4906440,999,-28.007768439999996,1.8310234069824218,-0.00021467292681336402,0.8828066349029541
5860,4923240,999,-24.850224630000003,1.8098133206367493,0.00021533521357923745,0.7507431477308273
5880,4940040,999,-26.281967750000003,1.8284867525100708,-0.0019491652026772499,2.6036785542964935
5900,4956840,999,-26.446420799999995,1.8778198599815368,0.00026299916207790376,2.1638639986515047
5920,4973640,999,-25.95480069,1.8679794311523437,5.471818149089813e-05,0.6185988888144494
5940,4990440,999,-26.93656849,1.8445842146873475,0.0005326531827449799,1.698515099287033
5960,5007240,999,-26.97720054,1.8293244004249574,-0.00473315273411572,0.6083851665258407
5980,5024040,999,-25.034122850000003,1.8593678236007691,-0.002943255938589573,0.5532724544405937
6000,5040840,999,-25.654066000000004,1.791087806224823,-0.00038176607340574266,1.2567886710166931
6020,5057640,999,-26.5803504,1.8249261736869813,-0.0016615470871329308,0.6432895734906197
6040,5074440,999,-26.706449520000007,1.8049674153327941,-0.0027385225519537927,0.9195696145296097
6060,5091240,999,-26.220917869999997,1.8364993810653687,-0.003196691256016493,0.5920859530568123
